"Time","batt"
2021-06-12 12:39:55,7.92 V
2021-06-13 04:26:28,7.73 V
2021-06-13 04:27:28,7.72 V
2021-06-13 04:28:28,7.73 V
2021-06-13 04:31:12,7.71 V
2021-06-13 10:57:23,7.66 V
2021-06-13 10:58:23,7.66 V
2021-06-13 10:58:23,7.66 V
2021-06-13 10:59:24,7.66 V
2021-06-14 01:37:47,7.60 V
2021-06-14 01:39:47,7.64 V
2021-06-14 01:40:48,7.63 V
2021-06-14 08:04:20,7.64 V
2021-06-15 04:04:41,7.75 V
2021-06-15 04:21:51,7.74 V
2021-06-15 07:58:36,7.82 V
2021-06-15 08:00:37,7.76 V
2021-06-15 08:01:37,7.76 V
2021-06-15 10:48:32,7.79 V
2021-06-16 04:12:29,7.83 V
2021-06-16 04:14:30,7.85 V
2021-06-16 04:15:31,7.83 V
2021-06-16 07:56:11,7.83 V
2021-06-16 12:16:02,7.86 V
2021-06-16 12:17:02,7.87 V
2021-06-16 23:48:26,8.00 V
2021-06-16 23:49:27,7.96 V
2021-06-16 23:50:27,8.00 V
2021-06-17 01:22:08,7.99 V
2021-06-17 01:24:09,8.03 V
2021-06-17 01:25:09,8.00 V
2021-06-17 01:25:09,8.00 V
2021-06-17 01:25:09,8.00 V
2021-06-17 01:26:10,8.00 V
2021-06-17 01:26:10,8.00 V
2021-06-17 01:27:10,8.03 V
2021-06-17 01:27:10,8.03 V
2021-06-17 01:28:10,7.95 V
2021-06-17 01:29:11,7.94 V
2021-06-17 03:55:49,7.96 V
2021-06-17 07:11:23,8.00 V
2021-06-17 07:12:24,8.02 V
2021-06-17 07:47:39,8.02 V
2021-06-17 07:49:40,8.08 V
2021-06-17 07:50:40,8.01 V
2021-06-17 07:51:40,7.99 V
2021-06-17 12:14:39,7.98 V
2021-06-17 12:14:39,7.98 V
2021-06-17 12:15:40,7.99 V
2021-06-17 12:17:40,8.01 V
2021-06-17 23:41:08,8.09 V
2021-06-18 01:18:54,8.09 V
2021-06-18 04:03:56,8.11 V
2021-06-18 04:07:24,8.09 V
2021-06-18 04:08:24,8.06 V
2021-06-18 07:45:02,8.15 V
2021-06-18 07:46:02,8.10 V
2021-06-18 07:47:02,8.09 V
2021-06-18 07:48:03,8.08 V
2021-06-18 21:40:41,8.25 V
2021-06-19 04:07:29,8.19 V
2021-06-19 08:56:56,8.24 V
2021-06-19 12:02:08,8.21 V
2021-06-19 12:03:09,8.24 V
2021-06-19 12:04:09,8.21 V
2021-06-19 18:02:32,8.20 V
2021-06-19 18:06:34,8.17 V
2021-06-19 18:07:34,8.21 V
2021-06-19 18:08:35,8.21 V
2021-06-20 01:16:02,8.13 V
2021-06-20 03:56:45,8.18 V
2021-06-20 03:57:46,8.20 V
2021-06-20 03:58:46,8.17 V
2021-06-20 04:01:48,8.15 V
2021-06-20 10:25:06,8.20 V
2021-06-20 10:28:00,8.22 V
2021-06-20 10:30:07,8.23 V
2021-06-20 11:58:05,8.22 V
2021-06-20 11:58:05,8.22 V
2021-06-20 12:01:11,8.21 V
2021-06-20 12:01:12,8.21 V
2021-06-20 12:01:12,8.21 V
2021-06-20 12:02:47,8.21 V
2021-06-20 12:02:47,8.21 V
2021-06-20 13:33:00,8.20 V
2021-06-20 13:34:01,8.22 V
2021-06-20 13:35:01,8.24 V
2021-06-20 13:37:02,8.22 V
2021-06-20 23:28:50,8.23 V
2021-06-21 01:01:50,8.24 V
2021-06-21 01:05:01,8.25 V
2021-06-21 01:05:01,8.25 V
2021-06-21 02:36:58,8.24 V
2021-06-21 02:46:56,8.18 V
2021-06-21 03:50:29,8.23 V
2021-06-21 03:51:29,8.21 V
2021-06-21 03:52:29,8.19 V
2021-06-21 03:54:30,8.21 V
2021-06-21 03:55:31,8.20 V
2021-06-21 03:57:32,8.19 V
2021-06-21 07:32:08,8.21 V
2021-06-21 10:21:27,8.21 V
2021-06-21 10:22:27,8.19 V
2021-06-21 10:23:28,8.23 V
2021-06-21 11:59:58,8.12 V
2021-06-21 12:00:04,8.12 V
2021-06-21 17:18:37,8.10 V
2021-06-21 17:20:37,8.10 V
2021-06-22 00:59:42,8.26 V
2021-06-22 01:00:43,8.24 V
2021-06-22 01:01:43,8.26 V
2021-06-22 01:01:43,8.26 V
2021-06-22 01:04:15,8.23 V
2021-06-22 01:05:15,8.20 V
2021-06-22 01:06:16,8.19 V
2021-06-22 01:06:16,8.19 V
2021-06-22 02:35:57,8.25 V
2021-06-22 02:36:57,8.24 V
2021-06-22 02:37:58,8.25 V
2021-06-22 02:37:58,8.25 V
2021-06-22 02:39:58,8.25 V
2021-06-22 03:48:40,8.23 V
2021-06-22 03:49:40,8.21 V
2021-06-22 03:51:41,8.19 V
2021-06-22 18:43:44,8.17 V
2021-06-23 18:07:39,8.17 V
2021-06-23 18:08:40,8.20 V
2021-06-24 00:51:13,8.21 V
2021-06-24 00:51:13,8.21 V
2021-06-24 02:30:24,8.23 V
2021-06-24 11:41:24,8.21 V
2021-06-24 11:42:25,8.20 V
2021-06-24 11:43:25,8.22 V
2021-06-24 11:43:26,8.22 V
2021-06-24 11:43:26,8.22 V
2021-06-24 11:45:26,8.23 V
2021-06-25 02:25:21,8.23 V
2021-06-25 03:35:23,8.25 V
2021-06-25 03:36:23,8.25 V
2021-06-25 03:40:26,8.24 V
2021-06-25 07:13:06,8.24 V
2021-06-25 07:13:06,8.24 V
2021-06-25 07:14:07,8.22 V
2021-06-25 07:15:07,8.21 V
2021-06-25 13:13:43,8.22 V
2021-06-25 13:14:44,8.25 V
2021-06-25 23:07:39,8.23 V
2021-06-25 23:09:40,8.26 V
2021-06-26 00:44:15,8.23 V
2021-06-26 00:44:16,8.23 V
2021-06-26 00:44:16,8.23 V
2021-06-26 00:44:16,8.23 V
2021-06-26 11:35:07,8.17 V
2021-06-26 11:35:08,8.17 V
2021-06-26 18:33:00,8.08 V
2021-06-26 23:00:34,8.18 V
2021-06-26 23:04:36,8.23 V
2021-06-26 23:05:36,8.23 V
2021-06-26 23:08:37,8.15 V
2021-06-27 00:44:47,8.11 V
2021-06-27 22:57:57,8.17 V
2021-06-27 23:00:58,8.20 V
2021-06-28 00:30:39,8.22 V
2021-06-28 00:36:11,8.19 V
2021-06-28 00:37:10,8.20 V
2021-06-28 00:37:11,8.20 V
2021-06-28 00:37:11,8.20 V
2021-06-28 09:48:21,8.17 V
2021-06-28 09:52:56,8.24 V
2021-06-28 09:53:56,8.24 V
2021-06-28 11:21:42,8.21 V
2021-06-28 11:23:04,8.21 V
2021-06-28 11:24:52,8.23 V
2021-06-28 11:24:53,8.23 V
2021-06-28 11:24:53,8.23 V
2021-06-28 11:24:53,8.23 V
2021-06-28 11:24:53,8.23 V
2021-06-28 11:25:53,8.21 V
2021-06-28 11:25:53,8.21 V
2021-06-28 11:26:53,8.19 V
2021-06-28 11:26:54,8.19 V
2021-06-28 11:27:53,8.24 V
2021-06-28 11:28:55,8.22 V
2021-06-28 12:56:05,8.20 V
2021-06-28 12:57:06,8.21 V
2021-06-28 12:58:06,8.23 V
2021-06-28 12:58:07,8.23 V
2021-06-28 13:00:07,8.23 V
2021-06-28 13:00:08,8.23 V
2021-06-28 13:01:07,8.23 V
2021-06-28 13:02:09,8.20 V
2021-06-29 00:27:40,8.25 V
2021-06-29 00:28:40,8.26 V
2021-06-29 00:31:03,8.25 V
2021-06-29 02:00:24,8.25 V
2021-06-29 02:01:24,8.25 V
2021-06-29 02:04:24,8.25 V
2021-06-29 02:04:25,8.25 V
2021-06-29 02:05:25,8.26 V
2021-06-29 02:06:25,8.25 V
2021-06-29 02:06:26,8.25 V
2021-06-29 02:07:36,8.26 V
2021-06-29 02:10:11,8.20 V
2021-06-29 06:56:42,8.21 V
2021-06-29 09:47:49,8.25 V
2021-06-29 11:16:57,8.21 V
2021-06-29 11:19:17,8.22 V
2021-06-29 11:19:18,8.22 V
2021-06-29 11:19:18,8.22 V
2021-06-29 11:21:54,8.24 V
2021-06-29 11:21:55,8.24 V
2021-06-29 22:50:58,8.24 V
2021-06-30 00:20:39,8.20 V
2021-06-30 00:22:40,8.25 V
2021-06-30 00:29:29,8.15 V
2021-06-30 00:29:30,8.15 V
2021-06-30 00:30:30,8.15 V
2021-06-30 01:59:22,8.25 V
2021-06-30 02:00:22,8.22 V
2021-06-30 11:14:45,8.11 V
2021-06-30 11:21:45,8.14 V
2021-07-01 03:26:40,8.19 V
2021-07-01 03:27:41,8.21 V
2021-07-01 09:38:07,8.22 V
2021-07-01 17:31:29,8.20 V
2021-07-01 17:31:29,8.20 V
2021-07-01 17:32:29,8.24 V
2021-07-01 17:32:29,8.24 V
2021-07-01 22:40:11,8.25 V
2021-07-01 22:41:11,8.24 V
2021-07-02 01:49:28,8.22 V
2021-07-02 01:50:29,8.23 V
2021-07-02 01:51:29,8.25 V
2021-07-02 01:51:30,8.25 V
2021-07-02 01:54:41,8.21 V
2021-07-02 01:55:42,8.18 V
2021-07-02 12:41:15,8.24 V
2021-07-02 12:44:34,8.23 V
2021-07-03 00:11:10,8.25 V
2021-07-03 04:33:36,8.22 V
2021-07-03 04:36:00,8.20 V
2021-07-03 04:37:00,8.20 V
2021-07-03 04:38:01,8.21 V
2021-07-03 12:36:22,8.19 V
2021-07-03 12:37:22,8.21 V
2021-07-03 12:38:22,8.24 V
2021-07-04 00:07:55,8.22 V
2021-07-04 04:29:33,8.20 V
2021-07-04 04:30:34,8.21 V
2021-07-04 04:33:30,8.23 V
2021-07-04 12:31:34,8.17 V
2021-07-04 18:34:50,8.05 V
2021-07-05 01:36:54,8.17 V
2021-07-05 01:37:54,8.17 V
2021-07-05 04:24:53,8.13 V
2021-07-05 04:25:54,8.14 V
2021-07-05 04:26:54,8.14 V
2021-07-05 04:27:55,8.14 V
2021-07-05 16:05:11,8.04 V
2021-07-05 16:06:11,8.04 V
2021-07-05 17:36:55,8.11 V
2021-07-05 17:37:55,8.07 V
2021-07-05 17:38:55,8.05 V
2021-07-05 17:39:56,8.04 V
2021-07-05 17:40:56,8.03 V
2021-07-05 17:42:57,8.03 V
2021-07-06 01:34:58,8.05 V
2021-07-06 01:38:30,8.01 V
2021-07-06 04:19:56,8.02 V
2021-07-06 04:20:00,8.02 V
2021-07-06 04:21:01,8.05 V
2021-07-06 04:23:02,8.04 V
2021-07-06 04:23:58,8.04 V
2021-07-06 04:24:02,8.04 V
2021-07-06 04:24:58,8.05 V
2021-07-06 07:21:20,8.05 V
2021-07-06 10:31:22,8.02 V
2021-07-06 10:32:22,8.00 V
2021-07-06 15:59:28,8.05 V
2021-07-06 16:00:28,8.04 V
2021-07-06 16:01:28,8.03 V
2021-07-06 21:02:41,7.97 V
2021-07-06 21:03:41,7.97 V
2021-07-06 22:34:22,7.99 V
2021-07-06 22:35:22,7.99 V
2021-07-06 22:39:24,7.97 V
2021-07-07 02:46:22,8.05 V
2021-07-07 02:59:33,8.10 V
2021-07-07 03:09:06,8.02 V
2021-07-07 04:14:38,8.00 V
2021-07-07 04:15:39,8.03 V
2021-07-07 04:16:39,8.06 V
2021-07-07 04:17:39,8.05 V
2021-07-07 04:18:40,8.06 V
2021-07-07 04:19:40,8.06 V
2021-07-07 09:09:19,8.08 V
2021-07-07 09:10:19,8.07 V
2021-07-07 12:16:01,8.04 V
2021-07-07 12:16:03,8.04 V
2021-07-07 12:17:01,8.05 V
2021-07-07 12:18:02,8.06 V
2021-07-07 12:18:04,8.06 V
2021-07-07 12:21:30,8.00 V
2021-07-07 12:23:32,8.02 V
2021-07-07 12:24:33,8.05 V
2021-07-07 23:50:40,8.01 V
2021-07-08 01:23:44,8.01 V
2021-07-08 01:23:46,8.01 V
2021-07-08 02:36:46,7.96 V
2021-07-08 02:37:46,7.95 V
2021-07-08 02:38:47,7.94 V
2021-07-08 04:07:45,7.94 V
2021-07-08 04:08:46,7.96 V
2021-07-08 04:09:38,7.93 V
2021-07-08 04:10:39,7.95 V
2021-07-08 04:11:48,7.94 V
2021-07-08 04:12:48,7.93 V
2021-07-08 04:12:48,7.93 V
2021-07-08 04:14:41,7.93 V
2021-07-08 04:14:48,7.93 V
2021-07-08 04:15:41,7.94 V
2021-07-08 04:15:49,7.94 V
2021-07-08 04:17:42,7.95 V
2021-07-08 10:43:51,7.96 V
2021-07-09 02:32:22,7.94 V
2021-07-09 02:36:23,7.94 V
2021-07-09 04:07:14,7.91 V
2021-07-09 04:07:15,7.91 V
2021-07-09 04:08:15,7.94 V
2021-07-09 04:08:15,7.94 V
2021-07-09 04:10:05,7.93 V
2021-07-09 04:11:06,7.94 V
2021-07-09 04:11:16,7.94 V
2021-07-09 04:11:16,7.94 V
2021-07-09 04:12:06,7.94 V
2021-07-09 04:12:17,7.94 V
2021-07-09 05:37:22,7.94 V
2021-07-09 05:38:22,7.93 V
2021-07-09 05:42:24,7.94 V
2021-07-09 05:43:25,7.93 V
2021-07-09 05:44:25,7.93 V
2021-07-09 05:45:26,7.94 V
2021-07-09 10:40:43,7.98 V
2021-07-09 12:13:17,7.90 V
2021-07-09 15:43:57,7.88 V
2021-07-09 15:44:58,7.74 V
2021-07-09 15:46:59,7.86 V
2021-07-09 17:18:50,7.90 V
2021-07-09 17:18:50,7.90 V
2021-07-09 17:19:50,7.88 V
2021-07-09 17:20:50,7.87 V
2021-07-09 17:22:46,7.86 V
2021-07-09 17:22:46,7.86 V
2021-07-09 17:23:46,7.85 V
2021-07-09 17:23:46,7.85 V
2021-07-09 17:24:47,7.85 V
2021-07-09 17:24:47,7.85 V
2021-07-09 23:37:36,7.91 V
2021-07-09 23:43:32,7.87 V
2021-07-09 23:44:33,7.87 V
2021-07-10 03:59:16,7.89 V
2021-07-10 04:00:17,7.92 V
2021-07-10 04:01:17,7.90 V
2021-07-10 04:02:18,7.88 V
2021-07-10 04:03:18,7.87 V
2021-07-10 04:04:19,7.91 V
2021-07-10 04:05:19,7.87 V
2021-07-10 04:07:20,7.89 V
2021-07-10 07:39:54,7.94 V
2021-07-10 07:40:54,7.89 V
2021-07-10 07:41:54,7.88 V
2021-07-10 07:43:55,7.87 V
2021-07-10 09:14:36,7.95 V
2021-07-10 09:16:36,7.92 V
2021-07-10 12:03:37,7.91 V
2021-07-10 12:03:37,7.91 V
2021-07-10 12:07:38,7.89 V
2021-07-10 12:07:38,7.89 V
2021-07-10 17:13:00,7.90 V
2021-07-10 17:14:00,7.92 V
2021-07-10 17:15:00,7.89 V
2021-07-10 17:16:01,7.87 V
2021-07-10 17:19:12,7.86 V
2021-07-10 17:20:13,7.85 V
2021-07-10 18:24:43,7.87 V
2021-07-10 18:24:43,7.87 V
2021-07-10 18:26:43,7.93 V
2021-07-10 18:26:43,7.93 V
2021-07-10 18:27:44,7.91 V
2021-07-10 18:27:44,7.91 V
2021-07-10 19:58:25,7.88 V
2021-07-10 20:00:26,7.92 V
2021-07-10 20:01:27,7.89 V
2021-07-10 20:02:27,7.90 V
2021-07-10 20:03:28,7.92 V
2021-07-10 20:04:28,7.93 V
2021-07-10 23:35:41,7.92 V
2021-07-10 23:35:41,7.92 V
2021-07-10 23:36:42,7.93 V
2021-07-10 23:37:42,7.88 V
2021-07-10 23:38:43,7.87 V
2021-07-10 23:40:53,7.86 V
2021-07-11 01:05:32,7.91 V
2021-07-11 03:54:11,7.87 V
2021-07-11 03:55:12,7.86 V
2021-07-11 03:56:12,7.87 V
2021-07-11 03:56:12,7.87 V
2021-07-11 03:57:13,7.90 V
2021-07-11 03:57:13,7.90 V
2021-07-11 03:59:36,7.90 V
2021-07-11 03:59:36,7.90 V
2021-07-11 04:01:11,7.92 V
2021-07-11 04:04:12,7.92 V
2021-07-11 05:28:50,7.89 V
2021-07-11 05:29:50,7.90 V
2021-07-11 05:33:52,7.91 V
2021-07-11 08:53:22,7.96 V
2021-07-11 08:54:22,7.96 V
2021-07-11 11:58:27,7.88 V
2021-07-11 11:58:29,7.88 V
2021-07-11 12:03:06,7.91 V
2021-07-11 12:03:09,7.91 V
2021-07-11 12:06:14,7.93 V
2021-07-11 17:09:25,7.92 V
2021-07-11 17:11:26,7.89 V
2021-07-11 17:12:26,7.88 V
2021-07-11 17:13:27,7.88 V
2021-07-11 17:16:28,7.87 V
2021-07-12 01:05:58,7.99 V
2021-07-12 01:06:58,8.00 V
2021-07-12 01:07:00,8.00 V
2021-07-12 01:07:58,7.98 V
2021-07-12 01:08:59,7.93 V
2021-07-12 01:09:01,7.93 V
2021-07-12 07:29:33,8.04 V
2021-07-12 07:30:34,8.03 V
2021-07-12 07:31:34,7.98 V
2021-07-12 07:32:34,7.96 V
2021-07-12 07:33:35,7.96 V
2021-07-12 07:34:35,7.95 V
2021-07-12 07:35:35,7.95 V
2021-07-12 17:04:44,8.07 V
2021-07-12 17:05:44,8.01 V
2021-07-12 17:08:37,7.98 V
2021-07-13 18:11:20,8.04 V
2021-07-13 18:12:21,8.07 V
2021-07-13 18:50:35,8.00 V
2021-07-14 00:56:52,8.12 V
2021-07-14 00:57:52,8.12 V
2021-07-14 00:58:53,8.12 V
2021-07-14 06:43:38,8.06 V
2021-07-14 06:44:38,8.04 V
2021-07-14 10:35:18,8.08 V
2021-07-15 00:51:30,8.12 V
2021-07-15 00:52:30,8.16 V
2021-07-15 00:53:31,8.17 V
2021-07-15 00:54:31,8.16 V
2021-07-15 00:55:32,8.11 V
2021-07-15 07:18:17,8.14 V
2021-07-15 07:18:17,8.14 V
2021-07-15 07:19:18,8.13 V
2021-07-15 07:20:18,8.12 V
2021-07-15 11:43:15,8.16 V
2021-07-16 07:14:13,8.19 V
2021-07-16 11:38:00,8.21 V
2021-07-17 00:43:33,8.23 V
2021-07-17 07:06:38,8.22 V
2021-07-17 07:07:38,8.24 V
2021-07-17 07:08:38,8.20 V
2021-07-17 07:08:39,8.20 V
2021-07-17 07:09:39,8.19 V
2021-07-17 07:10:39,8.18 V
2021-07-17 07:11:40,8.18 V
2021-07-17 11:31:38,8.22 V
2021-07-17 15:25:30,8.12 V
2021-07-17 17:52:39,8.21 V
2021-07-17 17:54:39,8.22 V
2021-07-17 17:55:40,8.20 V
2021-07-17 23:10:31,8.18 V
2021-07-17 23:12:32,8.17 V
2021-07-18 00:39:04,8.10 V
2021-07-18 00:39:07,8.10 V
2021-07-18 04:56:28,8.24 V
2021-07-18 04:58:29,8.21 V
2021-07-18 04:58:30,8.21 V
2021-07-18 04:59:30,8.25 V
2021-07-18 05:00:30,8.26 V
2021-07-18 05:01:31,8.23 V
2021-07-18 05:02:31,8.20 V
2021-07-18 05:03:43,8.24 V
2021-07-18 05:03:45,8.24 V
2021-07-18 05:04:44,8.25 V
2021-07-18 05:04:45,8.25 V
2021-07-18 11:27:10,8.24 V
2021-07-18 11:28:11,8.20 V
2021-07-18 11:31:12,8.20 V
2021-07-18 16:37:48,8.23 V
2021-07-18 16:38:45,8.21 V
2021-07-18 16:39:46,8.20 V
2021-07-18 16:40:43,8.19 V
2021-07-18 16:40:46,8.19 V
2021-07-18 16:42:31,8.19 V
2021-07-18 16:42:34,8.19 V
2021-07-18 16:43:35,8.18 V
2021-07-18 16:45:33,8.18 V
2021-07-18 22:58:49,8.24 V
2021-07-18 23:01:50,8.21 V
2021-07-19 00:29:30,8.25 V
2021-07-19 09:54:21,8.25 V
2021-07-19 16:33:33,8.19 V
2021-07-19 16:36:34,8.17 V
2021-07-19 16:38:35,8.16 V
2021-07-19 16:39:35,8.16 V
2021-07-20 00:25:30,8.24 V
2021-07-20 02:00:27,8.23 V
2021-07-20 06:53:24,8.26 V
2021-07-20 06:55:25,8.19 V
2021-07-20 06:56:25,8.18 V
2021-07-20 06:57:25,8.18 V
2021-07-20 09:48:28,8.24 V
2021-07-20 16:29:14,8.18 V
2021-07-20 16:32:15,8.16 V
2021-07-20 16:33:15,8.16 V
2021-07-20 16:34:16,8.16 V
2021-07-20 16:35:16,8.15 V
2021-07-21 00:21:16,8.24 V
2021-07-21 11:11:58,8.19 V
2021-07-21 11:12:59,8.20 V
2021-07-21 11:13:56,8.22 V
2021-07-21 11:18:09,8.15 V
2021-07-21 11:18:13,8.15 V
2021-07-22 00:17:47,8.26 V
2021-07-22 00:18:47,8.24 V
2021-07-22 00:18:48,8.24 V
2021-07-22 00:20:51,8.23 V
2021-07-22 00:20:54,8.23 V
2021-07-22 00:21:51,8.25 V
2021-07-22 00:21:54,8.25 V
2021-07-22 00:21:55,8.25 V
2021-07-22 01:57:56,8.22 V
2021-07-22 01:57:59,8.22 V
2021-07-22 01:59:45,8.19 V
2021-07-24 04:32:46,8.21 V
2021-07-24 04:34:52,8.19 V
2021-07-25 00:06:28,8.25 V
2021-07-25 00:06:31,8.25 V
2021-07-25 00:07:19,8.22 V
2021-07-25 01:41:56,8.25 V
2021-07-25 01:42:56,8.24 V
2021-07-25 01:42:59,8.24 V
2021-07-25 01:43:00,8.24 V
2021-07-25 01:43:56,8.20 V
2021-07-25 01:44:57,8.19 V
2021-07-25 01:45:00,8.19 V
2021-07-25 01:45:57,8.18 V
2021-07-25 04:11:20,7.96 V
2021-07-25 04:26:28,7.92 V
2021-07-25 04:26:28,7.92 V
2021-07-25 04:27:28,7.90 V
2021-07-25 04:27:28,7.90 V
2021-07-25 04:29:28,7.89 V
2021-07-25 04:32:29,7.86 V
2021-07-25 04:33:29,7.88 V
2021-07-25 04:33:29,7.88 V
2021-07-25 18:50:33,8.07 V
2021-07-25 18:51:34,8.09 V
2021-07-26 00:01:12,8.16 V
2021-07-26 01:36:37,8.15 V
2021-07-26 01:39:15,8.11 V
2021-07-26 01:39:19,8.11 V
2021-07-26 04:22:14,8.11 V
2021-07-26 04:23:15,8.15 V
2021-07-26 04:25:15,8.11 V
2021-07-26 04:27:16,8.14 V
2021-07-26 04:28:17,8.13 V
2021-07-26 10:51:40,8.15 V
2021-07-26 10:52:40,8.15 V
2021-07-26 10:52:40,8.15 V
2021-07-26 10:53:37,8.13 V
2021-07-26 12:24:00,8.13 V
2021-07-26 12:28:49,8.13 V
2021-07-26 12:28:53,8.13 V
2021-07-26 12:29:49,8.16 V
2021-07-26 12:29:53,8.16 V
2021-07-26 12:29:53,8.16 V
2021-07-26 23:56:07,8.21 V
2021-07-26 23:57:07,8.23 V
2021-07-26 23:58:20,8.23 V
2021-07-26 23:58:24,8.23 V
2021-07-27 01:31:30,8.21 V
2021-07-27 01:31:34,8.21 V
2021-07-27 01:32:31,8.21 V
2021-07-27 01:32:34,8.21 V
2021-07-27 01:33:35,8.24 V
2021-07-27 01:34:31,8.18 V
2021-07-27 01:34:35,8.18 V
2021-07-27 01:35:32,8.17 V
2021-07-27 01:37:32,8.15 V
2021-07-27 04:15:14,8.22 V
2021-07-27 04:16:16,8.23 V
2021-07-27 04:17:15,8.17 V
2021-07-27 04:17:15,8.17 V
2021-07-27 04:18:15,8.21 V
2021-07-27 04:18:16,8.21 V
2021-07-27 04:19:16,8.22 V
2021-07-27 04:19:16,8.22 V
2021-07-27 04:20:16,8.18 V
2021-07-27 04:21:17,8.20 V
2021-07-27 04:22:17,8.21 V
2021-07-27 04:22:18,8.21 V
2021-07-27 04:23:18,8.20 V
2021-07-27 04:24:18,8.17 V
2021-07-27 10:47:08,8.18 V
2021-07-27 10:47:12,8.18 V
2021-07-27 10:47:12,8.18 V
2021-07-27 10:48:09,8.22 V
2021-07-27 10:49:09,8.24 V
2021-07-27 12:18:49,8.18 V
2021-07-27 12:19:50,8.22 V
2021-07-27 12:21:50,8.19 V
2021-07-27 12:22:51,8.21 V
2021-07-27 12:22:55,8.21 V
2021-07-27 12:23:51,8.23 V
2021-07-27 12:24:52,8.23 V
2021-07-27 12:24:56,8.23 V
2021-07-27 12:25:52,8.19 V
2021-07-27 12:25:56,8.19 V
2021-07-27 23:52:09,8.19 V
2021-07-28 01:27:48,8.17 V
2021-07-28 01:27:52,8.17 V
2021-07-28 01:28:48,8.15 V
2021-07-28 01:28:52,8.15 V
2021-07-28 01:28:52,8.15 V
2021-07-28 01:29:53,8.13 V
2021-07-28 01:30:49,8.12 V
2021-07-28 01:30:53,8.12 V
2021-07-28 01:31:49,8.11 V
2021-07-28 01:32:50,8.11 V
2021-07-28 04:11:07,8.12 V
2021-07-28 04:12:08,8.13 V
2021-07-28 04:13:08,8.16 V
2021-07-28 04:14:08,8.13 V
2021-07-28 04:14:09,8.13 V
2021-07-28 04:15:09,8.11 V
2021-07-28 04:17:10,8.15 V
2021-07-28 04:17:10,8.15 V
2021-07-28 04:18:11,8.11 V
2021-07-28 04:19:11,8.10 V
2021-07-28 06:21:05,8.08 V
2021-07-28 10:44:02,8.07 V
2021-07-28 18:38:48,8.03 V
2021-07-28 18:40:49,8.03 V
2021-07-28 21:52:16,8.03 V
2021-07-29 01:28:04,7.97 V
2021-07-29 04:06:17,8.03 V
2021-07-29 04:06:19,8.03 V
2021-07-29 04:07:18,8.01 V
2021-07-29 04:08:18,7.97 V
2021-07-29 04:08:19,7.97 V
2021-07-29 04:09:19,8.01 V
2021-07-29 04:09:20,8.01 V
2021-07-29 04:10:19,8.02 V
2021-07-29 04:11:20,8.00 V
2021-07-29 04:11:21,8.00 V
2021-07-29 04:12:20,7.97 V
2021-07-29 04:12:21,7.97 V
2021-07-29 04:15:23,8.00 V
2021-07-29 10:37:15,7.95 V
2021-07-29 12:11:07,7.96 V
2021-07-29 23:39:51,7.90 V
2021-07-29 23:43:53,7.92 V
2021-07-29 23:44:53,7.90 V
2021-07-29 23:44:53,7.90 V
2021-07-29 23:46:54,7.88 V
2021-07-29 23:47:54,7.88 V
2021-07-29 23:48:55,7.87 V
2021-07-30 04:06:53,7.92 V
2021-07-30 04:07:53,7.94 V
2021-07-30 04:09:55,7.93 V
2021-07-30 10:30:14,8.03 V
2021-07-30 12:13:07,8.08 V
2021-07-30 19:07:36,8.11 V
2021-07-31 03:45:54,8.19 V
2021-07-31 03:59:01,8.21 V
2021-07-31 04:00:01,8.24 V
2021-07-31 04:02:00,8.25 V
2021-07-31 04:03:00,8.21 V
2021-07-31 04:04:02,8.21 V
2021-07-31 10:49:14,8.24 V
2021-08-01 01:09:17,8.26 V
2021-08-01 01:10:17,8.25 V
2021-08-01 01:10:18,8.25 V
2021-08-01 01:10:18,8.25 V
2021-08-01 01:10:18,8.25 V
2021-08-01 01:11:18,8.20 V
2021-08-01 01:11:18,8.20 V
2021-08-01 01:11:18,8.20 V
2021-08-01 01:12:18,8.19 V
2021-08-01 01:13:18,8.19 V
2021-08-01 01:13:19,8.19 V
2021-08-01 01:14:19,8.18 V
2021-08-01 03:56:59,8.25 V
2021-08-01 03:58:00,8.23 V
2021-08-01 03:58:56,8.21 V
2021-08-01 05:59:11,8.19 V
2021-08-01 10:25:12,8.25 V
2021-08-01 10:26:12,8.23 V
2021-08-01 10:26:12,8.23 V
2021-08-02 01:00:37,8.21 V
2021-08-02 01:01:56,8.26 V
2021-08-02 01:05:09,8.24 V
2021-08-02 01:05:09,8.24 V
2021-08-02 01:05:09,8.24 V
2021-08-02 01:06:09,8.23 V
2021-08-02 01:06:09,8.23 V
2021-08-02 01:06:10,8.23 V
2021-08-02 01:07:10,8.20 V
2021-08-02 01:08:10,8.19 V
2021-08-02 01:09:11,8.04 V
2021-08-02 01:10:11,8.18 V
2021-08-02 02:43:21,8.19 V
2021-08-02 03:48:53,8.21 V
2021-08-02 03:49:53,8.25 V
2021-08-02 03:50:53,8.23 V
2021-08-02 07:28:53,8.26 V
2021-08-02 07:29:53,8.20 V
2021-08-02 07:30:53,8.19 V
2021-08-02 07:31:54,8.19 V
2021-08-02 07:32:54,8.18 V
2021-08-02 07:33:54,8.18 V
2021-08-02 11:54:26,8.24 V
2021-08-02 13:28:31,8.22 V
2021-08-02 13:28:41,8.22 V
2021-08-02 13:29:31,8.24 V
2021-08-02 13:29:41,8.24 V
2021-08-02 13:30:42,8.25 V
