Time,"53385.offset, kB"
2023-11-23 13:50:49,6.052
2023-11-23 13:50:49,5.38
2023-11-23 13:50:50,6.108
2023-11-23 13:51:03,16.86
2023-11-23 13:51:03,16.916
2023-11-23 13:51:04,17.14
2023-11-23 13:51:04,17.7
2023-11-23 13:51:05,18.092
2023-11-23 13:51:05,18.596
2023-11-23 13:51:06,18.708
2023-11-23 13:51:06,19.268
2023-11-23 13:51:07,19.548
2023-11-23 13:51:07,19.828
2023-11-23 13:51:08,20.276
2023-11-23 13:51:08,20.78
2023-11-23 13:52:32,0.004
2023-11-23 13:52:33,0.676
2023-11-23 13:52:34,2.076
2023-11-23 13:52:35,2.188
2023-11-23 13:52:38,4.82
2023-11-23 13:52:39,5.38
2023-11-23 13:52:40,6.052
2023-11-23 13:52:42,0.004
2023-11-23 13:52:42,0.004
2023-11-23 13:52:42,0.396
2023-11-23 13:52:42,7.9
2023-11-23 13:52:42,0.004
2023-11-23 13:52:43,0.396
2023-11-23 13:52:43,0.676
2023-11-23 13:52:43,1.012
2023-11-23 13:52:43,0.284
2023-11-23 13:52:44,1.572
2023-11-23 13:52:44,1.012
2023-11-23 13:52:44,1.348
2023-11-23 13:52:44,1.012
2023-11-23 13:52:44,9.3
2023-11-23 13:52:45,1.796
2023-11-23 13:52:45,2.244
2023-11-23 13:52:45,1.908
2023-11-23 13:52:45,2.188
2023-11-23 13:52:45,0.004
2023-11-23 13:52:46,2.748
2023-11-23 13:52:46,0.844
2023-11-23 13:52:46,3.028
2023-11-23 13:52:46,2.692
2023-11-23 13:52:46,11.372
2023-11-23 13:52:46,2.58
2023-11-23 13:52:47,11.652
2023-11-23 13:52:47,3.476
2023-11-23 13:52:47,3.812
2023-11-23 13:52:47,1.572
2023-11-23 13:52:47,3.308
2023-11-23 13:52:47,3.308
2023-11-23 13:52:48,3.756
2023-11-23 13:52:48,4.26
2023-11-23 13:52:48,4.54
2023-11-23 13:52:48,4.204
2023-11-23 13:52:48,12.436
2023-11-23 13:52:48,2.412
2023-11-23 13:52:49,13.108
2023-11-23 13:52:49,3.14
2023-11-23 13:52:49,5.38
2023-11-23 13:52:49,4.932
2023-11-23 13:52:49,4.428
2023-11-23 13:52:49,4.932
2023-11-23 13:52:50,5.1
2023-11-23 13:52:50,5.828
2023-11-23 13:52:50,6.052
2023-11-23 13:52:50,3.98
2023-11-23 13:52:50,14.116
2023-11-23 13:52:50,5.66
2023-11-23 13:52:51,14.9
2023-11-23 13:52:51,6.556
2023-11-23 13:52:51,6.948
2023-11-23 13:52:51,6.5
2023-11-23 13:52:51,5.716
2023-11-23 13:52:51,4.764
2023-11-23 13:52:52,6.332
2023-11-23 13:52:52,5.492
2023-11-23 13:52:52,7.844
2023-11-23 13:52:52,7.228
2023-11-23 13:52:52,15.628
2023-11-23 13:52:52,7.396
2023-11-23 13:52:53,16.412
2023-11-23 13:52:53,8.18
2023-11-23 13:52:53,8.516
2023-11-23 13:52:53,6.332
2023-11-23 13:52:53,6.948
2023-11-23 13:52:53,8.18
2023-11-23 13:52:54,7.62
2023-11-23 13:52:54,8.852
2023-11-23 13:52:54,9.412
2023-11-23 13:52:54,8.852
2023-11-23 13:52:54,17.14
2023-11-23 13:52:54,7.116
2023-11-23 13:52:55,17.868
2023-11-23 13:52:55,7.844
2023-11-23 13:52:55,10.084
2023-11-23 13:52:55,9.748
2023-11-23 13:52:55,8.124
2023-11-23 13:52:55,9.748
2023-11-23 13:52:56,8.684
2023-11-23 13:52:56,10.42
2023-11-23 13:52:56,10.924
2023-11-23 13:52:56,8.628
2023-11-23 13:52:56,18.652
2023-11-23 13:52:56,10.476
2023-11-23 13:52:57,19.38
2023-11-23 13:52:57,11.148
2023-11-23 13:52:57,11.652
2023-11-23 13:52:57,11.316
2023-11-23 13:52:57,9.412
2023-11-23 13:52:57,9.468
2023-11-23 13:52:58,10.084
2023-11-23 13:52:58,10.196
2023-11-23 13:52:58,12.492
2023-11-23 13:52:58,12.044
2023-11-23 13:52:58,20.332
2023-11-23 13:52:58,11.988
2023-11-23 13:52:59,21.116
2023-11-23 13:52:59,12.884
2023-11-23 13:52:59,13.22
2023-11-23 13:52:59,10.98
2023-11-23 13:52:59,10.588
2023-11-23 13:52:59,12.716
2023-11-23 13:53:00,11.372
2023-11-23 13:53:00,13.668
2023-11-23 13:53:00,13.612
2023-11-23 13:53:00,14.06
2023-11-23 13:53:00,11.82
2023-11-23 13:53:01,14.732
2023-11-23 13:53:01,12.604
2023-11-23 13:53:01,14.508
2023-11-23 13:53:01,14.34
2023-11-23 13:53:01,11.932
2023-11-23 13:53:02,15.236
2023-11-23 13:53:02,12.66
2023-11-23 13:53:02,15.18
2023-11-23 13:53:02,13.388
2023-11-23 13:53:02,15.628
2023-11-23 13:53:03,14.172
2023-11-23 13:53:03,16.3
2023-11-23 13:53:03,15.908
2023-11-23 13:53:03,13.22
2023-11-23 13:53:03,15.964
2023-11-23 13:53:04,13.948
2023-11-23 13:53:04,16.804
2023-11-23 13:53:04,16.804
2023-11-23 13:53:04,17.196
2023-11-23 13:53:04,14.9
2023-11-23 13:53:05,17.868
2023-11-23 13:53:05,15.684
2023-11-23 13:53:05,17.532
2023-11-23 13:53:05,17.532
2023-11-23 13:53:05,14.564
2023-11-23 13:53:06,18.204
2023-11-23 13:53:06,15.236
2023-11-23 13:53:06,18.428
2023-11-23 13:53:06,16.524
2023-11-23 13:53:06,18.708
2023-11-23 13:53:07,17.252
2023-11-23 13:53:07,19.604
2023-11-23 13:53:07,19.1
2023-11-23 13:53:07,15.852
2023-11-23 13:53:07,19.1
2023-11-23 13:53:08,16.468
2023-11-23 13:53:08,19.828
2023-11-23 13:53:08,19.828
2023-11-23 13:53:08,20.276
2023-11-23 13:53:08,18.036
2023-11-23 13:53:09,20.948
2023-11-23 13:53:09,18.82
2023-11-23 13:53:09,20.724
2023-11-23 13:53:09,20.78
2023-11-23 13:53:09,16.972
2023-11-23 13:53:10,19.604
2023-11-23 13:53:10,17.588
2023-11-23 13:53:11,20.444
2023-11-23 13:53:11,18.204
2023-11-23 13:53:12,21.172
2023-11-23 13:53:12,18.82
2023-11-23 13:53:13,19.492
2023-11-23 13:53:14,20.108
2023-11-23 13:53:15,20.724
2023-11-23 13:53:16,21.284
2023-11-23 13:54:42,0.004
2023-11-23 13:54:43,1.068
2023-11-23 13:54:45,0.004
2023-11-23 13:54:46,0.788
2023-11-23 13:54:47,1.572
2023-11-23 13:54:48,2.412
2023-11-23 13:54:49,3.252
2023-11-23 13:54:50,3.98
2023-11-23 13:54:51,4.764
2023-11-23 13:54:52,5.492
2023-11-23 13:54:53,6.276
2023-11-23 13:54:54,7.228
2023-11-23 13:54:55,7.9
2023-11-23 13:54:56,8.628
2023-11-23 13:54:57,9.468
2023-11-23 13:54:58,10.252
2023-11-23 13:54:59,10.98
2023-11-23 13:55:00,11.764
2023-11-23 13:55:01,12.604
2023-11-23 13:55:02,13.444
2023-11-23 13:55:03,14.172
2023-11-23 13:55:04,15.516
2023-11-23 13:55:05,15.852
2023-11-23 13:55:07,17.644
2023-11-23 13:55:08,18.484
2023-11-23 13:55:09,18.876
2023-11-23 13:55:10,19.66
2023-11-23 13:57:10,4.26
2023-11-23 13:57:11,4.876
2023-11-23 13:57:12,5.436
2023-11-23 13:57:13,6.052
2023-11-23 13:57:14,6.612
2023-11-23 13:57:15,7.172
2023-11-23 13:57:16,7.732
2023-11-23 13:57:17,8.292
2023-11-23 13:57:18,8.852
2023-11-23 13:57:19,9.468
2023-11-23 13:57:20,10.028
2023-11-23 13:57:21,10.588
2023-11-23 13:57:22,11.148
2023-11-23 13:57:23,11.708
2023-11-23 13:57:24,12.268
2023-11-23 13:57:25,12.828
2023-11-23 13:57:26,13.388
2023-11-23 13:57:27,13.948
2023-11-23 13:57:28,14.508
2023-11-23 13:57:29,15.124
2023-11-23 13:57:30,15.684
2023-11-23 13:57:31,16.244
2023-11-23 13:57:32,16.86
2023-11-23 13:57:33,17.42
2023-11-23 13:57:34,17.98
2023-11-23 13:57:35,18.54
2023-11-23 13:57:36,19.156
2023-11-23 13:57:37,19.716
2023-11-23 13:57:38,20.276
2023-11-23 13:57:39,20.892
2023-11-23 13:57:40,21.284
2023-11-23 13:57:41,1.068
2023-11-23 23:24:16,1.516
2023-11-23 23:24:17,2.3
2023-11-23 23:24:19,3.868
2023-11-23 23:24:21,5.772
2023-11-23 23:24:22,6.78
2023-11-24 00:57:47,2.86
2023-11-24 00:57:48,3.028
2023-11-24 00:57:49,4.428
2023-11-24 00:57:50,5.156
2023-11-24 00:57:51,5.94
2023-11-24 00:57:52,8.012
2023-11-24 00:57:52,6.78
2023-11-24 00:57:53,8.572
2023-11-24 00:57:53,7.06
2023-11-24 00:57:54,9.636
2023-11-24 00:57:55,10.14
2023-11-24 00:57:56,9.916
2023-11-24 00:57:56,10.98
2023-11-24 00:57:57,10.7
2023-11-24 00:57:57,11.764
2023-11-24 00:57:58,11.484
2023-11-24 00:57:58,12.436
2023-11-24 00:57:59,12.268
2023-11-24 00:57:59,13.556
2023-11-24 00:58:00,13.052
2023-11-24 00:58:00,14.116
2023-11-24 00:58:01,13.836
2023-11-24 00:58:01,14.788
2023-11-24 00:58:02,14.62
2023-11-24 00:58:02,15.796
2023-11-24 00:58:03,15.404
2023-11-24 00:58:03,16.412
2023-11-24 00:58:04,16.188
2023-11-24 00:58:04,17.308
2023-11-24 00:58:05,16.972
2023-11-24 00:58:05,18.036
2023-11-24 00:58:06,17.7
2023-11-24 00:58:06,18.876
2023-11-24 00:58:07,18.54
2023-11-24 00:58:07,19.66
2023-11-24 00:58:08,19.324
2023-11-24 00:58:08,20.5
2023-11-24 00:58:09,20.108
2023-11-24 00:58:09,21.228
2023-11-24 00:58:10,20.892
2023-11-24 00:58:11,21.62
2023-11-24 00:58:12,21.844
2023-11-24 00:59:42,0.06
2023-11-24 00:59:43,0.732
2023-11-24 00:59:44,1.404
2023-11-24 00:59:45,2.412
2023-11-24 00:59:46,3.14
2023-11-24 00:59:47,3.924
2023-11-24 00:59:48,4.652
2023-11-24 00:59:49,5.716
2023-11-24 00:59:50,6.5
2023-11-24 00:59:51,7.004
2023-11-24 00:59:52,7.844
2023-11-24 00:59:53,8.628
2023-11-24 00:59:54,9.356
2023-11-24 00:59:55,10.252
2023-11-24 00:59:56,10.924
2023-11-24 00:59:57,11.82
2023-11-24 00:59:58,12.548
2023-11-24 00:59:59,13.164
2023-11-24 01:00:00,14.116
2023-11-24 01:00:01,14.9
2023-11-24 01:00:02,15.684
2023-11-24 01:00:03,16.356
2023-11-24 01:00:04,17.308
2023-11-24 01:00:05,18.036
2023-11-24 01:00:06,18.764
2023-11-24 01:00:07,19.66
2023-11-24 01:00:08,20.332
2023-11-24 01:00:09,21.172
2023-11-24 02:28:07,0.06
2023-11-24 02:28:08,0.788
2023-11-24 02:28:09,1.348
2023-11-24 02:28:10,2.468
2023-11-24 02:28:11,2.86
2023-11-24 02:28:11,3.252
2023-11-24 02:28:12,0.06
2023-11-24 02:28:12,3.868
2023-11-24 02:28:13,4.428
2023-11-24 02:28:13,0.676
2023-11-24 02:28:13,4.708
2023-11-24 02:28:14,4.876
2023-11-24 02:28:14,1.348
2023-11-24 02:28:14,5.548
2023-11-24 02:28:15,5.828
2023-11-24 02:28:15,2.244
2023-11-24 02:28:15,6.276
2023-11-24 02:28:16,6.444
2023-11-24 02:28:16,2.972
2023-11-24 02:28:16,7.06
2023-11-24 02:28:17,7.396
2023-11-24 02:28:17,3.868
2023-11-24 02:28:17,7.788
2023-11-24 02:28:18,8.572
2023-11-24 02:28:18,4.596
2023-11-24 02:28:18,8.852
2023-11-24 02:28:19,8.74
2023-11-24 02:28:19,5.436
2023-11-24 02:28:19,9.3
2023-11-24 02:28:20,9.692
2023-11-24 02:28:20,6.164
2023-11-24 02:28:20,10.14
2023-11-24 02:28:21,10.756
2023-11-24 02:28:21,6.892
2023-11-24 02:28:21,11.204
2023-11-24 02:28:22,7.788
2023-11-24 02:28:22,11.764
2023-11-24 02:28:23,12.604
2023-11-24 02:28:23,8.74
2023-11-24 02:28:23,12.604
2023-11-24 02:28:24,9.244
2023-11-24 02:28:25,10.252
2023-11-24 02:28:26,10.98
2023-11-24 02:28:27,11.764
2023-11-24 02:28:28,12.492
2023-11-24 02:30:04,0.116
2023-11-24 02:30:05,0.34
2023-11-24 02:30:06,1.124
2023-11-24 02:30:07,0.004
2023-11-24 02:30:07,1.908
2023-11-24 02:30:08,0.228
2023-11-24 02:30:08,2.748
2023-11-24 02:30:09,0.956
2023-11-24 02:30:09,3.364
2023-11-24 02:30:10,1.852
2023-11-24 02:30:10,4.316
2023-11-24 02:30:11,2.524
2023-11-24 02:30:11,5.1
2023-11-24 02:30:12,0.396
2023-11-24 02:30:12,3.644
2023-11-24 02:30:12,5.884
2023-11-24 02:30:13,0.676
2023-11-24 02:30:13,4.092
2023-11-24 02:30:13,6.556
2023-11-24 02:30:14,1.572
2023-11-24 02:30:14,4.988
2023-11-24 02:30:14,7.34
2023-11-24 02:30:15,2.3
2023-11-24 02:30:15,5.716
2023-11-24 02:30:15,8.908
2023-11-24 02:30:16,2.916
2023-11-24 02:30:16,6.612
2023-11-24 02:30:16,9.132
2023-11-24 02:30:17,7.228
2023-11-24 02:30:17,9.748
2023-11-24 02:30:17,3.98
2023-11-24 02:30:17,3.98
2023-11-24 02:30:17,3.868
2023-11-24 02:30:18,7.956
2023-11-24 02:30:18,4.54
2023-11-24 02:30:18,4.876
2023-11-24 02:30:18,4.26
2023-11-24 02:30:19,5.548
2023-11-24 02:30:19,5.324
2023-11-24 02:30:19,5.38
2023-11-24 02:30:19,8.74
2023-11-24 02:30:20,6.22
2023-11-24 02:30:20,9.58
2023-11-24 02:30:20,6.164
2023-11-24 02:30:20,6.388
2023-11-24 02:30:21,6.5
2023-11-24 02:30:21,7.284
2023-11-24 02:30:21,10.476
2023-11-24 02:30:21,6.892
2023-11-24 02:30:22,11.148
2023-11-24 02:30:22,7.732
2023-11-24 02:30:22,7.9
2023-11-24 02:30:22,7.452
2023-11-24 02:30:23,8.684
2023-11-24 02:30:23,8.348
2023-11-24 02:30:23,8.628
2023-11-24 02:30:23,12.156
2023-11-24 02:30:24,9.244
2023-11-24 02:30:24,9.076
2023-11-24 02:30:24,9.3
2023-11-24 02:30:25,10.196
2023-11-24 02:30:25,9.748
2023-11-24 02:30:25,9.916
2023-11-24 02:30:26,10.868
2023-11-24 02:30:26,11.316
2023-11-24 02:30:26,10.588
2023-11-24 02:30:27,11.54
2023-11-24 02:30:27,11.372
2023-11-24 02:30:27,11.204
2023-11-24 02:30:28,12.548
2023-11-24 02:30:28,12.156
2023-11-24 02:30:28,11.764
2023-11-24 02:30:29,12.38
2023-11-24 02:30:30,12.604
2023-11-24 04:00:00,2.972
2023-11-24 04:00:01,3.14
2023-11-24 04:00:02,0.004
2023-11-24 04:00:02,3.98
2023-11-24 04:00:03,0.844
2023-11-24 04:00:04,1.46
2023-11-24 04:00:05,2.188
2023-11-24 04:00:06,3.14
2023-11-24 04:00:07,3.756
2023-11-24 04:00:08,4.708
2023-11-24 04:00:09,5.38
2023-11-24 04:00:10,6.108
2023-11-24 04:00:11,7.004
2023-11-24 04:00:12,7.676
2023-11-24 04:00:13,8.684
2023-11-24 04:00:14,9.356
2023-11-24 04:00:15,10.084
2023-11-24 04:00:16,10.98
2023-11-24 09:55:16,1.964
2023-11-24 09:55:17,2.86
2023-11-24 09:55:18,3.644
2023-11-24 09:55:19,4.428
2023-11-24 09:55:20,5.212
2023-11-24 09:55:21,5.716
2023-11-24 11:26:42,0.004
2023-11-24 11:26:43,0.732
2023-11-24 11:26:44,1.404
2023-11-24 11:26:45,2.356
2023-11-24 11:26:46,3.028
2023-11-24 11:26:47,3.924
2023-11-24 11:26:48,4.652
2023-11-24 11:26:49,5.38
2023-11-24 11:26:50,6.22
2023-11-24 11:26:51,6.892
2023-11-24 11:26:52,7.788
2023-11-24 11:26:53,8.516
2023-11-24 11:26:54,9.412
2023-11-24 11:26:55,10.084
2023-11-24 11:26:56,10.98
2023-11-24 11:28:37,0.004
2023-11-24 11:28:38,0.676
2023-11-24 11:28:39,1.628
2023-11-24 11:28:40,2.356
2023-11-24 11:28:41,3.14
2023-11-24 11:28:42,0.004
2023-11-24 11:28:42,3.868
2023-11-24 11:28:43,0.788
2023-11-24 11:28:43,4.708
2023-11-24 11:28:44,1.516
2023-11-24 11:28:44,5.548
2023-11-24 11:28:45,2.244
2023-11-24 11:28:45,6.332
2023-11-24 11:28:46,3.14
2023-11-24 11:28:46,7.116
2023-11-24 11:28:47,3.868
2023-11-24 11:28:47,7.9
2023-11-24 11:28:48,4.54
2023-11-24 11:28:48,8.684
2023-11-24 11:28:49,5.492
2023-11-24 11:28:49,9.356
2023-11-24 11:28:50,6.22
2023-11-24 11:28:50,10.084
2023-11-24 11:28:51,6.892
2023-11-24 11:28:52,7.844
2023-11-24 11:28:53,8.572
2023-11-24 11:28:54,9.468
2023-11-24 11:28:55,10.14
2023-11-24 11:28:56,10.812
2023-11-25 01:32:02,20.108
2023-11-25 01:32:03,20.444
2023-11-25 01:33:44,0.62
2023-11-25 01:33:45,1.404
2023-11-25 01:33:46,2.188
2023-11-25 01:33:47,2.972
2023-11-25 01:33:48,3.756
2023-11-25 01:33:49,4.54
2023-11-25 01:33:50,5.1
2023-11-25 01:33:53,7.676
2023-11-25 01:33:54,8.348
2023-11-25 01:33:58,11.484
2023-11-25 01:33:59,12.38
2023-11-25 01:34:00,13.164
2023-11-25 01:34:01,13.892
2023-11-25 01:34:02,14.564
2023-11-25 01:34:03,15.516
2023-11-25 01:34:04,16.3
2023-11-25 01:34:05,17.084
2023-11-25 01:34:06,17.868
2023-11-25 01:34:07,18.652
2023-11-25 01:34:08,19.38
2023-11-25 01:34:11,21.396
2023-11-25 03:05:36,0.116
2023-11-25 03:05:37,0.172
2023-11-25 03:05:38,2.972
2023-11-25 03:05:38,0.844
2023-11-25 03:05:39,3.756
2023-11-25 03:05:39,1.684
2023-11-25 03:05:40,4.484
2023-11-25 03:05:40,2.468
2023-11-25 03:05:41,5.268
2023-11-25 03:05:41,3.364
2023-11-25 03:05:42,0.004
2023-11-25 03:05:42,5.94
2023-11-25 03:05:42,4.092
2023-11-25 03:05:43,0.844
2023-11-25 03:05:43,6.668
2023-11-25 03:05:43,4.932
2023-11-25 03:05:44,1.516
2023-11-25 03:05:44,7.732
2023-11-25 03:05:44,5.604
2023-11-25 03:05:45,2.244
2023-11-25 03:05:45,8.46
2023-11-25 03:05:45,6.388
2023-11-25 03:05:46,3.14
2023-11-25 03:05:46,9.188
2023-11-25 03:05:46,7.172
2023-11-25 03:05:47,3.868
2023-11-25 03:05:47,9.86
2023-11-25 03:05:47,8.012
2023-11-25 03:05:48,4.82
2023-11-25 03:05:48,10.588
2023-11-25 03:05:48,8.74
2023-11-25 03:05:49,5.492
2023-11-25 03:05:49,11.54
2023-11-25 03:05:49,9.916
2023-11-25 03:05:50,6.22
2023-11-25 03:05:50,12.324
2023-11-25 03:05:50,10.42
2023-11-25 03:05:51,7.06
2023-11-25 03:05:51,13.276
2023-11-25 03:05:51,11.148
2023-11-25 03:05:52,7.9
2023-11-25 03:05:52,13.892
2023-11-25 03:05:52,11.876
2023-11-25 03:05:53,8.74
2023-11-25 03:05:53,14.62
2023-11-25 03:05:54,14.116
2023-11-25 03:05:54,9.412
2023-11-25 03:05:54,15.292
2023-11-25 03:05:55,14.34
2023-11-25 03:05:55,10.14
2023-11-25 03:05:55,16.244
2023-11-25 03:05:56,15.46
2023-11-25 03:05:56,11.036
2023-11-25 03:05:56,16.972
2023-11-25 03:05:57,11.764
2023-11-25 03:05:57,17.756
2023-11-25 03:05:58,12.604
2023-11-25 03:05:58,18.484
2023-11-25 03:05:59,13.332
2023-11-25 03:05:59,19.212
2023-11-25 03:06:00,18.932
2023-11-25 03:06:00,14.004
2023-11-25 03:06:00,20.78
2023-11-25 03:06:01,19.044
2023-11-25 03:06:01,14.9
2023-11-25 03:06:02,22.068
2023-11-25 03:06:02,20.332
2023-11-25 03:06:02,15.572
2023-11-25 03:06:03,22.628
2023-11-25 03:06:03,20.668
2023-11-25 03:06:03,16.524
2023-11-25 03:06:04,21.452
2023-11-25 03:06:04,17.252
2023-11-25 03:06:05,22.124
2023-11-25 03:06:05,18.092
2023-11-25 03:06:06,18.82
2023-11-25 03:06:07,19.716
2023-11-25 03:06:08,20.444
2023-11-25 03:06:09,21.228
2023-11-25 03:06:10,22.068
2023-11-25 03:06:11,22.74
2023-11-25 03:07:34,0.004
2023-11-25 03:07:35,0.508
2023-11-25 03:07:36,1.18
2023-11-25 03:07:37,1.964
2023-11-25 03:07:38,2.86
2023-11-25 03:07:39,3.644
2023-11-25 03:07:40,4.372
2023-11-25 03:07:41,5.1
2023-11-25 03:07:42,0.284
2023-11-25 03:07:42,6.052
2023-11-25 03:07:42,0.116
2023-11-25 03:07:42,0.004
2023-11-25 03:07:42,0.004
2023-11-25 03:07:43,0.396
2023-11-25 03:07:43,0.676
2023-11-25 03:07:43,0.844
2023-11-25 03:07:43,0.396
2023-11-25 03:07:43,6.836
2023-11-25 03:07:44,1.404
2023-11-25 03:07:44,7.508
2023-11-25 03:07:44,1.236
2023-11-25 03:07:44,1.404
2023-11-25 03:07:44,1.572
2023-11-25 03:07:45,1.964
2023-11-25 03:07:45,2.3
2023-11-25 03:07:45,2.132
2023-11-25 03:07:45,1.908
2023-11-25 03:07:45,8.236
2023-11-25 03:07:46,2.916
2023-11-25 03:07:46,9.188
2023-11-25 03:07:46,2.524
2023-11-25 03:07:46,3.028
2023-11-25 03:07:46,3.14
2023-11-25 03:07:47,3.588
2023-11-25 03:07:47,3.924
2023-11-25 03:07:47,3.532
2023-11-25 03:07:47,3.756
2023-11-25 03:07:47,3.084
2023-11-25 03:07:47,9.916
2023-11-25 03:07:48,4.708
2023-11-25 03:07:48,10.644
2023-11-25 03:07:48,4.372
2023-11-25 03:07:48,4.428
2023-11-25 03:07:48,3.644
2023-11-25 03:07:49,5.156
2023-11-25 03:07:49,6.164
2023-11-25 03:07:49,5.716
2023-11-25 03:07:49,6.164
2023-11-25 03:07:49,5.212
2023-11-25 03:07:49,11.54
2023-11-25 03:07:50,5.94
2023-11-25 03:07:50,12.324
2023-11-25 03:07:50,6.724
2023-11-25 03:07:50,5.884
2023-11-25 03:07:50,6.388
2023-11-25 03:07:50,6.276
2023-11-25 03:07:51,7.06
2023-11-25 03:07:51,7.004
2023-11-25 03:07:51,13.108
2023-11-25 03:07:51,6.948
2023-11-25 03:07:51,6.724
2023-11-25 03:07:51,7.34
2023-11-25 03:07:52,7.452
2023-11-25 03:07:52,8.404
2023-11-25 03:07:52,7.9
2023-11-25 03:07:52,7.732
2023-11-25 03:07:52,7.62
2023-11-25 03:07:52,13.836
2023-11-25 03:07:53,8.46
2023-11-25 03:07:53,14.564
2023-11-25 03:07:53,8.964
2023-11-25 03:07:53,8.292
2023-11-25 03:07:53,8.628
2023-11-25 03:07:53,8.572
2023-11-25 03:07:54,9.244
2023-11-25 03:07:54,9.524
2023-11-25 03:07:54,15.348
2023-11-25 03:07:54,9.132
2023-11-25 03:07:54,9.02
2023-11-25 03:07:54,9.58
2023-11-25 03:07:55,9.916
2023-11-25 03:07:55,10.084
2023-11-25 03:07:55,10.252
2023-11-25 03:07:55,10.196
2023-11-25 03:07:55,10.14
2023-11-25 03:07:55,16.244
2023-11-25 03:07:56,10.7
2023-11-25 03:07:56,16.916
2023-11-25 03:07:56,10.644
2023-11-25 03:07:56,10.644
2023-11-25 03:07:56,10.868
2023-11-25 03:07:56,10.868
2023-11-25 03:07:57,11.764
2023-11-25 03:07:57,11.764
2023-11-25 03:07:57,17.756
2023-11-25 03:07:57,11.596
2023-11-25 03:07:57,11.428
2023-11-25 03:07:57,11.148
2023-11-25 03:07:58,12.268
2023-11-25 03:07:58,11.652
2023-11-25 03:07:58,12.436
2023-11-25 03:07:58,12.38
2023-11-25 03:07:58,12.324
2023-11-25 03:07:58,18.428
2023-11-25 03:07:59,13.276
2023-11-25 03:07:59,19.38
2023-11-25 03:07:59,12.156
2023-11-25 03:07:59,12.94
2023-11-25 03:07:59,13.388
2023-11-25 03:07:59,13.612
2023-11-25 03:08:00,13.948
2023-11-25 03:08:00,14.06
2023-11-25 03:08:00,20.164
2023-11-25 03:08:00,13.836
2023-11-25 03:08:00,13.948
2023-11-25 03:08:00,12.66
2023-11-25 03:08:01,14.508
2023-11-25 03:08:01,13.108
2023-11-25 03:08:01,14.956
2023-11-25 03:08:01,14.9
2023-11-25 03:08:01,14.676
2023-11-25 03:08:01,20.836
2023-11-25 03:08:02,15.404
2023-11-25 03:08:02,21.62
2023-11-25 03:08:02,13.612
2023-11-25 03:08:02,15.516
2023-11-25 03:08:02,15.46
2023-11-25 03:08:02,15.684
2023-11-25 03:08:03,16.356
2023-11-25 03:08:03,16.412
2023-11-25 03:08:03,22.628
2023-11-25 03:08:03,16.412
2023-11-25 03:08:03,16.076
2023-11-25 03:08:03,14.06
2023-11-25 03:08:04,17.42
2023-11-25 03:08:04,14.564
2023-11-25 03:08:04,17.252
2023-11-25 03:08:04,17.196
2023-11-25 03:08:04,16.972
2023-11-25 03:08:05,17.924
2023-11-25 03:08:05,17.7
2023-11-25 03:08:05,18.092
2023-11-25 03:08:05,17.868
2023-11-25 03:08:05,15.124
2023-11-25 03:08:06,18.82
2023-11-25 03:08:06,15.684
2023-11-25 03:08:06,18.596
2023-11-25 03:08:06,18.876
2023-11-25 03:08:06,18.372
2023-11-25 03:08:07,19.604
2023-11-25 03:08:07,19.268
2023-11-25 03:08:07,19.436
2023-11-25 03:08:07,19.268
2023-11-25 03:08:07,16.188
2023-11-25 03:08:08,20.108
2023-11-25 03:08:08,16.692
2023-11-25 03:08:08,20.332
2023-11-25 03:08:08,20.332
2023-11-25 03:08:08,19.94
2023-11-25 03:08:09,20.948
2023-11-25 03:08:09,20.892
2023-11-25 03:08:09,20.836
2023-11-25 03:08:09,21.172
2023-11-25 03:08:09,17.196
2023-11-25 03:08:10,21.9
2023-11-25 03:08:10,17.7
2023-11-25 03:08:10,22.012
2023-11-25 03:08:10,21.844
2023-11-25 03:08:10,21.62
2023-11-25 03:08:11,22.572
2023-11-25 03:08:11,22.292
2023-11-25 03:08:11,22.516
2023-11-25 03:08:11,18.26
2023-11-25 03:08:12,18.708
2023-11-25 03:08:13,19.212
2023-11-25 03:08:14,19.716
2023-11-25 03:08:15,20.108
2023-11-25 03:08:16,20.276
2023-11-25 03:08:17,20.78
2023-11-25 03:08:18,21.284
2023-11-25 03:08:19,21.788
2023-11-25 03:08:20,22.292
2023-11-25 03:08:21,21.452
2023-11-25 03:08:22,21.956
2023-11-25 03:08:23,22.516
2023-11-25 03:08:24,22.74
2023-11-25 04:36:41,0.004
2023-11-25 04:36:42,0.06
2023-11-25 04:36:43,0.732
2023-11-25 04:36:44,1.684
2023-11-25 04:36:45,2.356
2023-11-25 04:36:46,3.028
2023-11-25 04:36:47,3.98
2023-11-25 04:36:48,4.708
2023-11-25 04:36:49,5.604
2023-11-25 04:36:50,6.276
2023-11-25 04:36:51,7.004
2023-11-25 04:36:52,8.012
2023-11-25 04:36:53,8.628
2023-11-25 04:36:54,9.412
2023-11-25 04:36:55,10.308
2023-11-25 04:36:56,10.924
2023-11-25 04:36:57,11.932
2023-11-25 04:36:58,12.604
2023-11-25 04:36:59,13.612
2023-11-25 04:37:00,14.116
2023-11-25 04:37:01,14.844
2023-11-25 04:37:02,15.852
2023-11-25 04:37:03,16.468
2023-11-25 12:03:36,0.004
2023-11-25 12:03:37,0.004
2023-11-25 12:03:37,0.06
