"Time","41460.mode"
2018-07-18 03:00:00,1816805
2018-07-19 03:00:00,1897158
2018-07-20 03:00:00,2011925
2018-07-21 03:00:00,2084941
2018-07-22 03:00:00,2195184
2018-07-23 03:00:00,2281408
2018-07-24 03:00:00,2361792
2018-07-25 03:00:00,2434988
2018-07-26 03:00:00,2521152
2018-07-27 03:00:00,2626035
2018-07-28 03:00:00,2693362
2018-07-29 03:00:00,2779496
2018-07-30 03:00:00,2865571
2018-07-31 03:00:00,2936370
2018-08-01 03:00:00,3043799
2018-08-02 03:00:00,3114688
2018-08-03 03:00:00,3222835
2018-08-04 03:00:00,3308703
2018-08-05 03:00:00,3384995
2018-08-06 03:00:00,3520337
2018-08-07 03:00:00,3612162
2018-08-08 03:00:00,3659244
2018-08-09 03:00:00,3745411
2018-08-10 03:00:00,3825677
2018-08-11 03:00:00,3950853
2018-08-12 03:00:00,4003656
2018-08-13 03:00:00,4084280
2018-08-14 03:00:00,4153701
2018-08-16 03:00:00,4348043
2018-08-17 03:00:00,4412076
2018-08-18 03:00:00,4509921
2018-08-19 03:00:00,4600668
2018-08-20 03:00:00,4725165
2018-08-21 03:00:00,4773295
2018-08-22 03:00:00,4897495
2018-08-23 03:00:00,4928314
2018-08-24 03:00:00,5036878
2018-08-25 03:00:00,5117625
2018-08-26 03:00:00,5209091
2018-08-27 03:00:00,5295165
2018-08-28 03:00:00,5381209
2018-08-29 03:00:00,5479023
2018-08-30 03:00:00,5559437
2018-08-31 03:00:00,5651232
2018-09-01 03:00:00,5731558
2018-09-02 03:00:00,5850905
2018-09-03 03:00:00,5942699
2018-09-04 03:00:00,5984030
2018-09-05 03:00:00,6051448
2018-09-06 03:00:00,6194694
2018-09-07 03:00:00,6223773
2018-09-08 03:00:00,6309670
2018-09-09 03:00:00,6420271
2018-09-10 03:00:00,6539200
2018-09-11 03:00:00,6603860
2018-09-12 03:00:00,6684306
2018-09-13 03:00:00,6797693
2018-09-14 03:00:00,6832375
2018-09-15 03:00:00,6975414
2018-09-16 03:00:00,7028962
2018-09-17 03:00:00,7153612
2018-09-18 03:00:00,7228845
2018-09-19 03:00:00,7310187
2018-09-20 03:00:00,7367449
2018-09-21 03:00:00,7453556
2018-09-22 03:00:00,7534419
2018-09-23 03:00:00,7609351
2018-09-24 03:00:00,7693000
2018-09-25 03:00:00,7798182
2018-09-26 03:00:00,7884286
2018-09-27 03:00:00,7953229
2018-09-28 03:00:00,8067546
2018-09-29 03:00:00,8125168
2018-09-30 03:00:00,8267009
2018-10-01 03:00:00,8325769
2018-10-02 03:00:00,8400884
2018-10-03 03:00:00,8498309
2018-10-04 03:00:00,8584144
2018-10-05 03:00:00,8659257
2018-10-06 03:00:00,8756292
2018-10-07 03:00:00,8816700
2018-10-08 03:00:00,8973456
2018-10-09 03:00:00,9046592
2018-10-10 03:00:00,9140004
2018-10-11 03:00:00,9164773
